Plot_Idnum,Old_plot_num,Year,Rep,Treatment,Treatment_st,Fert,Fert_st,Tillage,Tillage_st,Yield_bu_ac,Yield_kg_ha,Crop,Rotation,Height_in,Lodging_pct,Pop1_30DAP_no_ac,Pop2_EOS_no_ac,Moisture_pct,Ears_no_ac,Barren_pct,Sampled_ear_bean_weight_g
314,304_3,2006,3,14,RT_NPK,4,NPK,3,Chisel,218.2909,13701.6,Corn,CS,106,,,29040,15,,,
315,305_3,2006,3,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,205.2025,12880.1,Corn,CS,,,,,14.9,,,
316,301_4,2006,3,16,NT_ctrl,1,Control,4,No_till,85.35656,5357.6,Corn,CS,88,,,28072,14.1,,,
317,302_4,2006,3,17,NT_N,2,N_only,4,No_till,148.392,9314.2,Corn,CS,99,,,32428,15.2,,,
318,303_4,2006,3,18,NT_NwNPK,3,NplusNPKst,4,No_till,220.0199,13810.1,Corn,CS,,,,,15.6,,,
319,304_4,2006,3,19,NT_NPK,4,NPK,4,No_till,222.9605,13994.7,Corn,CS,107,,,27588,15.4,,,
320,305_4,2006,3,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,233.3844,14649,Corn,CS,,,,,14.9,,,
401,401_1,2006,4,1,CT_ctrl,1,Control,1,Conv,95.05438,5966.3,Corn,CS,84,,,29040,13.9,,,
402,402_1,2006,4,2,CT_N,2,N_only,1,Conv,183.4547,11515,Corn,CS,99,,,28072,15.3,,,
403,403_1,2006,4,3,CT_NwNPK,3,NplusNPKst,1,Conv,209.3522,13140.5,Corn,CS,,,,,15,,,
404,404_1,2006,4,4,CT_NPK,4,NPK,1,Conv,213.3013,13388.4,Corn,CS,111,,,28072,15.3,,,
405,405_1,2006,4,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,223.9078,14054.1,Corn,CS,,,,,15.1,,,
406,401_2,2006,4,6,AT_ctrl,1,Control,2,Alt,106.0307,6655.3,Corn,CS,94,,,30492,13.9,,,
407,402_2,2006,4,7,AT_N,2,N_only,2,Alt,178.355,11194.9,Corn,CS,94,,,32428,14.9,,,
408,403_2,2006,4,8,AT_NwNPK,3,NplusNPKst,2,Alt,242.0376,15192.1,Corn,CS,,,,,14.7,,,
409,404_2,2006,4,9,AT_NPK,4,NPK,2,Alt,229.4327,14400.9,Corn,CS,104,,,31944,15.2,,,
410,405_2,2006,4,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,219.1305,13754.3,Corn,CS,,,,,15.1,,,
411,401_3,2006,4,11,RT_ctrl,1,Control,3,Chisel,142.0536,8916.4,Corn,CS,100,,,30008,14.4,,,
412,402_3,2006,4,12,RT_N,2,N_only,3,Chisel,180.7982,11348.3,Corn,CS,103,,,29040,15.3,,,
413,403_3,2006,4,13,RT_NwNPK,3,NplusNPKst,3,Chisel,232.2488,14577.7,Corn,CS,,,,,15.2,,,
414,404_3,2006,4,14,RT_NPK,4,NPK,3,Chisel,234.4446,14715.5,Corn,CS,110,,,30492,14.8,,,
415,405_3,2006,4,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,206.6397,12970.3,Corn,CS,,,,,15.5,,,
416,401_4,2006,4,16,NT_ctrl,1,Control,4,No_till,71.4372,4483.9,Corn,CS,85,,,27104,13.8,,,
417,402_4,2006,4,17,NT_N,2,N_only,4,No_till,164.54671,10328.2,Corn,CS,105,,,30976,15.3,,,
418,403_4,2006,4,18,NT_NwNPK,3,NplusNPKst,4,No_till,203.6622,12783.4,Corn,CS,,,,,15.7,,,
419,404_4,2006,4,19,NT_NPK,4,NPK,4,No_till,224.8649,14114.2,Corn,CS,110,,,32428,15.3,,,
420,405_4,2006,4,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,210.771,13229.6,Corn,CS,,,,,15.5,,,
101,101_1,2008,1,1,CT_ctrl,1,Control,1,Conv,,,Corn,CS,,,,,,,,
102,102_1,2008,1,2,CT_N,2,N_only,1,Conv,,,Corn,CS,,,,,,,,
103,103_1,2008,1,3,CT_NwNPK,3,NplusNPKst,1,Conv,,,Corn,CS,,,,,,,,
104,104_1,2008,1,4,CT_NPK,4,NPK,1,Conv,,,Corn,CS,,,,,,,,
105,105_1,2008,1,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,,,Corn,CS,,,,,,,,
106,101_2,2008,1,6,AT_ctrl,1,Control,2,Alt,,,Corn,CS,,,,,,,,
107,102_2,2008,1,7,AT_N,2,N_only,2,Alt,,,Corn,CS,,,,,,,,
108,103_2,2008,1,8,AT_NwNPK,3,NplusNPKst,2,Alt,,,Corn,CS,,,,,,,,
109,104_2,2008,1,9,AT_NPK,4,NPK,2,Alt,,,Corn,CS,,,,,,,,
110,105_2,2008,1,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,,,Corn,CS,,,,,,,,
111,101_3,2008,1,11,RT_ctrl,1,Control,3,Chisel,,,Corn,CS,,,,,,,,
112,102_3,2008,1,12,RT_N,2,N_only,3,Chisel,,,Corn,CS,,,,,,,,
113,103_3,2008,1,13,RT_NwNPK,3,NplusNPKst,3,Chisel,,,Corn,CS,,,,,,,,
114,104_3,2008,1,14,RT_NPK,4,NPK,3,Chisel,,,Corn,CS,,,,,,,,
115,105_3,2008,1,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,,,Corn,CS,,,,,,,,
116,101_4,2008,1,16,NT_ctrl,1,Control,4,No_till,,,Corn,CS,,,,,,,,
117,102_4,2008,1,17,NT_N,2,N_only,4,No_till,,,Corn,CS,,,,,,,,
118,103_4,2008,1,18,NT_NwNPK,3,NplusNPKst,4,No_till,,,Corn,CS,,,,,,,,
119,104_4,2008,1,19,NT_NPK,4,NPK,4,No_till,,,Corn,CS,,,,,,,,
120,105_4,2008,1,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,,,Corn,CS,,,,,,,,
201,201_1,2008,2,1,CT_ctrl,1,Control,1,Conv,,,Corn,CS,,,,,,,,
202,202_1,2008,2,2,CT_N,2,N_only,1,Conv,,,Corn,CS,,,,,,,,
203,203_1,2008,2,3,CT_NwNPK,3,NplusNPKst,1,Conv,,,Corn,CS,,,,,,,,
204,204_1,2008,2,4,CT_NPK,4,NPK,1,Conv,,,Corn,CS,,,,,,,,
205,205_1,2008,2,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,,,Corn,CS,,,,,,,,
206,201_2,2008,2,6,AT_ctrl,1,Control,2,Alt,,,Corn,CS,,,,,,,,
207,202_2,2008,2,7,AT_N,2,N_only,2,Alt,,,Corn,CS,,,,,,,,
208,203_2,2008,2,8,AT_NwNPK,3,NplusNPKst,2,Alt,,,Corn,CS,,,,,,,,
209,204_2,2008,2,9,AT_NPK,4,NPK,2,Alt,,,Corn,CS,,,,,,,,
210,205_2,2008,2,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,,,Corn,CS,,,,,,,,
211,201_3,2008,2,11,RT_ctrl,1,Control,3,Chisel,,,Corn,CS,,,,,,,,
212,202_3,2008,2,12,RT_N,2,N_only,3,Chisel,,,Corn,CS,,,,,,,,
213,203_3,2008,2,13,RT_NwNPK,3,NplusNPKst,3,Chisel,,,Corn,CS,,,,,,,,
214,204_3,2008,2,14,RT_NPK,4,NPK,3,Chisel,,,Corn,CS,,,,,,,,
215,205_3,2008,2,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,,,Corn,CS,,,,,,,,
216,201_4,2008,2,16,NT_ctrl,1,Control,4,No_till,,,Corn,CS,,,,,,,,
217,202_4,2008,2,17,NT_N,2,N_only,4,No_till,,,Corn,CS,,,,,,,,
218,203_4,2008,2,18,NT_NwNPK,3,NplusNPKst,4,No_till,,,Corn,CS,,,,,,,,
219,204_4,2008,2,19,NT_NPK,4,NPK,4,No_till,,,Corn,CS,,,,,,,,
220,205_4,2008,2,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,,,Corn,CS,,,,,,,,
301,301_1,2008,3,1,CT_ctrl,1,Control,1,Conv,,,Corn,CS,,,,,,,,
302,302_1,2008,3,2,CT_N,2,N_only,1,Conv,,,Corn,CS,,,,,,,,
303,303_1,2008,3,3,CT_NwNPK,3,NplusNPKst,1,Conv,,,Corn,CS,,,,,,,,
304,304_1,2008,3,4,CT_NPK,4,NPK,1,Conv,,,Corn,CS,,,,,,,,
305,305_1,2008,3,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,,,Corn,CS,,,,,,,,
306,301_2,2008,3,6,AT_ctrl,1,Control,2,Alt,,,Corn,CS,,,,,,,,
307,302_2,2008,3,7,AT_N,2,N_only,2,Alt,,,Corn,CS,,,,,,,,
308,303_2,2008,3,8,AT_NwNPK,3,NplusNPKst,2,Alt,,,Corn,CS,,,,,,,,
309,304_2,2008,3,9,AT_NPK,4,NPK,2,Alt,,,Corn,CS,,,,,,,,
310,305_2,2008,3,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,,,Corn,CS,,,,,,,,
311,301_3,2008,3,11,RT_ctrl,1,Control,3,Chisel,,,Corn,CS,,,,,,,,
312,302_3,2008,3,12,RT_N,2,N_only,3,Chisel,,,Corn,CS,,,,,,,,
313,303_3,2008,3,13,RT_NwNPK,3,NplusNPKst,3,Chisel,,,Corn,CS,,,,,,,,
314,304_3,2008,3,14,RT_NPK,4,NPK,3,Chisel,,,Corn,CS,,,,,,,,
315,305_3,2008,3,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,,,Corn,CS,,,,,,,,
316,301_4,2008,3,16,NT_ctrl,1,Control,4,No_till,,,Corn,CS,,,,,,,,
317,302_4,2008,3,17,NT_N,2,N_only,4,No_till,,,Corn,CS,,,,,,,,
318,303_4,2008,3,18,NT_NwNPK,3,NplusNPKst,4,No_till,,,Corn,CS,,,,,,,,
319,304_4,2008,3,19,NT_NPK,4,NPK,4,No_till,,,Corn,CS,,,,,,,,
320,305_4,2008,3,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,,,Corn,CS,,,,,,,,
401,401_1,2008,4,1,CT_ctrl,1,Control,1,Conv,,,Corn,CS,,,,,,,,
402,402_1,2008,4,2,CT_N,2,N_only,1,Conv,,,Corn,CS,,,,,,,,
403,403_1,2008,4,3,CT_NwNPK,3,NplusNPKst,1,Conv,,,Corn,CS,,,,,,,,
404,404_1,2008,4,4,CT_NPK,4,NPK,1,Conv,,,Corn,CS,,,,,,,,
405,405_1,2008,4,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,,,Corn,CS,,,,,,,,
406,401_2,2008,4,6,AT_ctrl,1,Control,2,Alt,,,Corn,CS,,,,,,,,
407,402_2,2008,4,7,AT_N,2,N_only,2,Alt,,,Corn,CS,,,,,,,,
408,403_2,2008,4,8,AT_NwNPK,3,NplusNPKst,2,Alt,,,Corn,CS,,,,,,,,
409,404_2,2008,4,9,AT_NPK,4,NPK,2,Alt,,,Corn,CS,,,,,,,,
410,405_2,2008,4,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,,,Corn,CS,,,,,,,,
411,401_3,2008,4,11,RT_ctrl,1,Control,3,Chisel,,,Corn,CS,,,,,,,,
412,402_3,2008,4,12,RT_N,2,N_only,3,Chisel,,,Corn,CS,,,,,,,,
413,403_3,2008,4,13,RT_NwNPK,3,NplusNPKst,3,Chisel,,,Corn,CS,,,,,,,,
414,404_3,2008,4,14,RT_NPK,4,NPK,3,Chisel,,,Corn,CS,,,,,,,,
415,405_3,2008,4,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,,,Corn,CS,,,,,,,,
416,401_4,2008,4,16,NT_ctrl,1,Control,4,No_till,,,Corn,CS,,,,,,,,
417,402_4,2008,4,17,NT_N,2,N_only,4,No_till,,,Corn,CS,,,,,,,,
418,403_4,2008,4,18,NT_NwNPK,3,NplusNPKst,4,No_till,,,Corn,CS,,,,,,,,
419,404_4,2008,4,19,NT_NPK,4,NPK,4,No_till,,,Corn,CS,,,,,,,,
420,405_4,2008,4,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,,,Corn,CS,,,,,,,,
101,101_1,2010,1,1,CT_ctrl,1,Control,1,Conv,77.431824,4860.2,Corn,CS,89,,,28556,12.13,,,
102,102_1,2010,1,2,CT_N,2,N_only,1,Conv,204.6379,12844.6,Corn,CS,104,,,29524,13.44,,,
103,103_1,2010,1,3,CT_NwNPK,3,NplusNPKst,1,Conv,214.9086,13489.3,Corn,CS,,,,,13.65,,,
104,104_1,2010,1,4,CT_NPK,4,NPK,1,Conv,250.3882,15716.2,Corn,CS,114,,,29524,13.75,,,
105,105_1,2010,1,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,217.4122,13646.4,Corn,CS,,,,,14.06,,,
106,101_2,2010,1,6,AT_ctrl,1,Control,2,Alt,43.01566,2700,Corn,CS,96,,,32912,11.07,,,
107,102_2,2010,1,7,AT_N,2,N_only,2,Alt,183.338,11507.7,Corn,CS,99,,,31460,12.96,,,
108,103_2,2010,1,8,AT_NwNPK,3,NplusNPKst,2,Alt,218.0703,13687.7,Corn,CS,,,,,13.37,,,
109,104_2,2010,1,9,AT_NPK,4,NPK,2,Alt,201.8247,12668,Corn,CS,122,,,31460,13.59,,,
110,105_2,2010,1,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,195.8503,12293,Corn,CS,,,,,13.45,,,
111,101_3,2010,1,11,RT_ctrl,1,Control,3,Chisel,81.782806,5133.3,Corn,CS,90,,,28556,12.51,,,
112,102_3,2010,1,12,RT_N,2,N_only,3,Chisel,176.8532,11100.6,Corn,CS,88,,,29524,13.46,,,
113,103_3,2010,1,13,RT_NwNPK,3,NplusNPKst,3,Chisel,219.8345,13798.5,Corn,CS,,,,,13.9,,,
114,104_3,2010,1,14,RT_NPK,4,NPK,3,Chisel,195.7122,12284.4,Corn,CS,115,,,29524,13.19,,,
115,105_3,2010,1,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,221.6033,13909.5,Corn,CS,,,,,13.66,,,
116,101_4,2010,1,16,NT_ctrl,1,Control,4,No_till,45.44309,2852.3,Corn,CS,86,,,30976,10.98,,,
117,102_4,2010,1,17,NT_N,2,N_only,4,No_till,82.66983,5189,Corn,CS,82,,,31944,12.81,,,
118,103_4,2010,1,18,NT_NwNPK,3,NplusNPKst,4,No_till,191.8402,12041.3,Corn,CS,,,,,13.69,,,
119,104_4,2010,1,19,NT_NPK,4,NPK,4,No_till,184.8362,11601.7,Corn,CS,122,,,30008,13.52,,,
120,105_4,2010,1,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,195.9587,12299.8,Corn,CS,,,,,13.53,,,
201,201_1,2010,2,1,CT_ctrl,1,Control,1,Conv,107.1834,6727.6,Corn,CS,96,,,31460,12.99,,,
202,202_1,2010,2,2,CT_N,2,N_only,1,Conv,158.7652,9965.3,Corn,CS,96,,,30976,13.49,,,
203,203_1,2010,2,3,CT_NwNPK,3,NplusNPKst,1,Conv,182.4685,11453.1,Corn,CS,,,,,13.92,,,
204,204_1,2010,2,4,CT_NPK,4,NPK,1,Conv,212.9084,13363.7,Corn,CS,110,,,31460,14.02,,,
205,205_1,2010,2,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,131.40581,8248,Corn,CS,,,,,12.91,,,
206,201_2,2010,2,6,AT_ctrl,1,Control,2,Alt,23.70778,1488.1,Corn,CS,88,,,30492,9.2,,,
207,202_2,2010,2,7,AT_N,2,N_only,2,Alt,119.2104,7482.5,Corn,CS,92,,,32912,13.14,,,
208,203_2,2010,2,8,AT_NwNPK,3,NplusNPKst,2,Alt,204.8671,12859,Corn,CS,,,,,13.74,,,
209,204_2,2010,2,9,AT_NPK,4,NPK,2,Alt,169.9853,10669.6,Corn,CS,114,,,29524,13.38,,,
210,205_2,2010,2,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,190.2793,11943.4,Corn,CS,,,,,13.71,,,
211,201_3,2010,2,11,RT_ctrl,1,Control,3,Chisel,97.89703,6144.8,Corn,CS,89,,,31460,12.7,,,
212,202_3,2010,2,12,RT_N,2,N_only,3,Chisel,165.976,10417.9,Corn,CS,96,,,30492,13.05,,,
213,203_3,2010,2,13,RT_NwNPK,3,NplusNPKst,3,Chisel,214.4628,13461.3,Corn,CS,,,,,13.48,,,
214,204_3,2010,2,14,RT_NPK,4,NPK,3,Chisel,216.5876,13594.7,Corn,CS,117,,,30492,13.47,,,
215,205_3,2010,2,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,202.3222,12699.3,Corn,CS,,,,,13.47,,,
216,201_4,2010,2,16,NT_ctrl,1,Control,4,No_till,54.63282,3429.2,Corn,CS,86,,,32428,11.42,,,
217,202_4,2010,2,17,NT_N,2,N_only,4,No_till,88.4293,5550.5,Corn,CS,84,,,29524,13.03,,,
218,203_4,2010,2,18,NT_NwNPK,3,NplusNPKst,4,No_till,213.3059,13388.7,Corn,CS,,,,,13.45,,,
219,204_4,2010,2,19,NT_NPK,4,NPK,4,No_till,136.2778,8553.8,Corn,CS,118,,,31460,13.61,,,
220,205_4,2010,2,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,178.5785,11208.9,Corn,CS,,,,,13.92,,,
301,301_1,2010,3,1,CT_ctrl,1,Control,1,Conv,106.1647,6663.7,Corn,CS,94,,,30976,12.69,,,
302,302_1,2010,3,2,CT_N,2,N_only,1,Conv,165.7506,10403.8,Corn,CS,90,,,30008,13.13,,,
303,303_1,2010,3,3,CT_NwNPK,3,NplusNPKst,1,Conv,223.4486,14025.3,Corn,CS,,,,,13.84,,,
304,304_1,2010,3,4,CT_NPK,4,NPK,1,Conv,213.183,13381,Corn,CS,112,,,31460,13.88,,,
305,305_1,2010,3,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,208.5967,13093.1,Corn,CS,,,,,13.75,,,
306,301_2,2010,3,6,AT_ctrl,1,Control,2,Alt,82.26724,5163.7,Corn,CS,88,,,30976,12.85,,,
307,302_2,2010,3,7,AT_N,2,N_only,2,Alt,181.0992,11367.1,Corn,CS,86,,,30492,13.23,,,
308,303_2,2010,3,8,AT_NwNPK,3,NplusNPKst,2,Alt,218.2563,13699.4,Corn,CS,,,,,13.44,,,
309,304_2,2010,3,9,AT_NPK,4,NPK,2,Alt,221.5644,13907,Corn,CS,118,,,31460,13.08,,,
310,305_2,2010,3,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,135.2759,8490.9,Corn,CS,,,,,12.67,,,
311,301_3,2010,3,11,RT_ctrl,1,Control,3,Chisel,118.4279,7433.4,Corn,CS,96,,,29040,12.86,,,
312,302_3,2010,3,12,RT_N,2,N_only,3,Chisel,192.3851,12075.5,Corn,CS,96,,,31944,13.51,,,
313,303_3,2010,3,13,RT_NwNPK,3,NplusNPKst,3,Chisel,232.9297,14620.4,Corn,CS,,,,,13.72,,,
314,304_3,2010,3,14,RT_NPK,4,NPK,3,Chisel,231.8317,14551.5,Corn,CS,118,,,30008,13.94,,,
315,305_3,2010,3,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,222.1148,13941.6,Corn,CS,,,,,13.77,,,
316,301_4,2010,3,16,NT_ctrl,1,Control,4,No_till,76.554947,4805.2,Corn,CS,82,,,29040,12.46,,,
317,302_4,2010,3,17,NT_N,2,N_only,4,No_till,99.68654,6257.1,Corn,CS,82,,,30976,12.86,,,
318,303_4,2010,3,18,NT_NwNPK,3,NplusNPKst,4,No_till,169.2372,10622.6,Corn,CS,,,,,13.54,,,
319,304_4,2010,3,19,NT_NPK,4,NPK,4,No_till,217.1657,13631,Corn,CS,118,,,29524,13.21,,,
320,305_4,2010,3,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,206.0895,12935.7,Corn,CS,,,,,13.53,,,
401,401_1,2010,4,1,CT_ctrl,1,Control,1,Conv,54.22999,3403.9,Corn,CS,88,,,30008,11.23,,,
402,402_1,2010,4,2,CT_N,2,N_only,1,Conv,148.33411,9310.6,Corn,CS,88,,,30976,13.62,,,
403,403_1,2010,4,3,CT_NwNPK,3,NplusNPKst,1,Conv,208.6704,13097.7,Corn,CS,,,,,13.48,,,
404,404_1,2010,4,4,CT_NPK,4,NPK,1,Conv,196.1137,12309.6,Corn,CS,111,,,31460,13.78,,,
405,405_1,2010,4,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,194.4812,12207.1,Corn,CS,,,,,13.8,,,
406,401_2,2010,4,6,AT_ctrl,1,Control,2,Alt,55.31784,3472.2,Corn,CS,89,,,31944,11.51,,,
407,402_2,2010,4,7,AT_N,2,N_only,2,Alt,140.6351,8827.3,Corn,CS,88,,,31944,13.42,,,
408,403_2,2010,4,8,AT_NwNPK,3,NplusNPKst,2,Alt,193.0302,12116,Corn,CS,,,,,13.61,,,
409,404_2,2010,4,9,AT_NPK,4,NPK,2,Alt,199.192,12502.8,Corn,CS,114,,,30976,13.54,,,
410,405_2,2010,4,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,213.7299,13415.3,Corn,CS,,,,,13.95,,,
411,401_3,2010,4,11,RT_ctrl,1,Control,3,Chisel,142.478,8943,Corn,CS,96,,,31460,13.18,,,
412,402_3,2010,4,12,RT_N,2,N_only,3,Chisel,179.6001,11273.1,Corn,CS,88,,,30976,13.81,,,
413,403_3,2010,4,13,RT_NwNPK,3,NplusNPKst,3,Chisel,176.6215,11086.1,Corn,CS,,,,,13.75,,,
414,404_3,2010,4,14,RT_NPK,4,NPK,3,Chisel,232.9749,14623.3,Corn,CS,118,,,30976,13.73,,,
415,405_3,2010,4,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,223.6649,14038.9,Corn,CS,,,,,13.84,,,
416,401_4,2010,4,16,NT_ctrl,1,Control,4,No_till,71.001984,4456.6,Corn,CS,84,,,29040,12.17,,,
417,402_4,2010,4,17,NT_N,2,N_only,4,No_till,141.5083,8882.1,Corn,CS,90,,,31944,13.24,,,
418,403_4,2010,4,18,NT_NwNPK,3,NplusNPKst,4,No_till,226.6224,14224.5,Corn,CS,,,,,13.26,,,
419,404_4,2010,4,19,NT_NPK,4,NPK,4,No_till,226.0694,14189.8,Corn,CS,120,,,30008,13.61,,,
420,405_4,2010,4,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,212.6153,13345.3,Corn,CS,,,,,13.17,,,
101,101_1,2012,1,1,CT_ctrl,1,Control,1,Conv,84.46474,5301.6,Corn,CS,74,,,27588,16.71,,,
102,102_1,2012,1,2,CT_N,2,N_only,1,Conv,103.6629,6506.7,Corn,CS,80,,,29524,19.09,,,
103,103_1,2012,1,3,CT_NwNPK,3,NplusNPKst,1,Conv,158.8846,9972.8,Corn,CS,,,,,18.98,,,
104,104_1,2012,1,4,CT_NPK,4,NPK,1,Conv,141.1127,8857.3,Corn,CS,85,,,31460,19.11,,,
105,105_1,2012,1,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,146.0305,9166,Corn,CS,,,,,18.58,,,
106,101_2,2012,1,6,AT_ctrl,1,Control,2,Alt,60.41933,3792.4,Corn,CS,76,,,31944,15.8,,,
107,102_2,2012,1,7,AT_N,2,N_only,2,Alt,70.096474,4399.8,Corn,CS,74,,,30008,16.98,,,
108,103_2,2012,1,8,AT_NwNPK,3,NplusNPKst,2,Alt,146.3665,9187.1,Corn,CS,,,,,17.77,,,
109,104_2,2012,1,9,AT_NPK,4,NPK,2,Alt,153.7213,9648.7,Corn,CS,92,,,31944,18.28,,,
110,105_2,2012,1,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,104.0229,6529.3,Corn,CS,,,,,17.15,,,
111,101_3,2012,1,11,RT_ctrl,1,Control,3,Chisel,76.70736,4814.7,Corn,CS,78,,,29040,17.55,,,
112,102_3,2012,1,12,RT_N,2,N_only,3,Chisel,108.6736,6821.2,Corn,CS,76,,,27588,20.03,,,
113,103_3,2012,1,13,RT_NwNPK,3,NplusNPKst,3,Chisel,139.0586,8728.4,Corn,CS,,,,,18.2,,,
114,104_3,2012,1,14,RT_NPK,4,NPK,3,Chisel,141.9724,8911.3,Corn,CS,88,,,29524,18.37,,,
115,105_3,2012,1,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,148.0303,9291.5,Corn,CS,,,,,18.29,,,
116,101_4,2012,1,16,NT_ctrl,1,Control,4,No_till,68.9126,4325.5,Corn,CS,72,,,31460,21.47,,,
117,102_4,2012,1,17,NT_N,2,N_only,4,No_till,79.191307,4970.6,Corn,CS,66,,,31460,24.44,,,
118,103_4,2012,1,18,NT_NwNPK,3,NplusNPKst,4,No_till,145.89931,9157.7,Corn,CS,,,,,18.96,,,
119,104_4,2012,1,19,NT_NPK,4,NPK,4,No_till,155.8243,9780.7,Corn,CS,95,,,31944,19.55,,,
120,105_4,2012,1,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,131.8866,8278.2,Corn,CS,,,,,18.74,,,
201,201_1,2012,2,1,CT_ctrl,1,Control,1,Conv,90.14082,5657.9,Corn,CS,72,,,29040,17.44,,,
202,202_1,2012,2,2,CT_N,2,N_only,1,Conv,121.4427,7622.7,Corn,CS,80,,,30008,18.3,,,
203,203_1,2012,2,3,CT_NwNPK,3,NplusNPKst,1,Conv,151.6003,9515.6,Corn,CS,,,,,18.69,,,
204,204_1,2012,2,4,CT_NPK,4,NPK,1,Conv,139.6527,8765.7,Corn,CS,85,,,29524,18.93,,,
205,205_1,2012,2,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,145.1355,9109.8,Corn,CS,,,,,18.84,,,
206,201_2,2012,2,6,AT_ctrl,1,Control,2,Alt,85.5971,5372.7,Corn,CS,74,,,30008,16.77,,,
207,202_2,2012,2,7,AT_N,2,N_only,2,Alt,110.7057,6948.7,Corn,CS,80,,,30492,19.65,,,
208,203_2,2012,2,8,AT_NwNPK,3,NplusNPKst,2,Alt,158.1783,9928.5,Corn,CS,,,,,18.43,,,
209,204_2,2012,2,9,AT_NPK,4,NPK,2,Alt,152.6579,9582,Corn,CS,88,,,31460,17.99,,,
210,205_2,2012,2,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,148.87981,9344.8,Corn,CS,,,,,18.5,,,
211,201_3,2012,2,11,RT_ctrl,1,Control,3,Chisel,71.20424,4469.3,Corn,CS,76,,,28556,16.93,,,
212,202_3,2012,2,12,RT_N,2,N_only,3,Chisel,92.36112,5797.3,Corn,CS,74,,,29524,19.15,,,
213,203_3,2012,2,13,RT_NwNPK,3,NplusNPKst,3,Chisel,137.0385,8601.6,Corn,CS,,,,,18.19,,,
214,204_3,2012,2,14,RT_NPK,4,NPK,3,Chisel,143.9344,9034.4,Corn,CS,88,,,28556,18.41,,,
215,205_3,2012,2,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,130.7242,8205.2,Corn,CS,,,,,17.93,,,
216,201_4,2012,2,16,NT_ctrl,1,Control,4,No_till,80.51438,5053.7,Corn,CS,72,,,31944,20.13,,,
217,202_4,2012,2,17,NT_N,2,N_only,4,No_till,97.91769,6146.1,Corn,CS,77,,,30492,20.19,,,
218,203_4,2012,2,18,NT_NwNPK,3,NplusNPKst,4,No_till,125.4342,7873.2,Corn,CS,,,,,18.63,,,
219,204_4,2012,2,19,NT_NPK,4,NPK,4,No_till,152.6842,9583.6,Corn,CS,89,,,31944,18.57,,,
220,205_4,2012,2,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,145.6776,9143.8,Corn,CS,,,,,20.22,,,
301,301_1,2012,3,1,CT_ctrl,1,Control,1,Conv,81.44449,5112.1,Corn,CS,74,,,29524,16.97,,,
302,302_1,2012,3,2,CT_N,2,N_only,1,Conv,70.41147,4419.6,Corn,CS,74,,,27588,17.71,,,
